text_length,word_count,avg_word_length,max_token_length,uppercase_ratio,digit_ratio,punct_ratio,line_count,non_ascii_ratio,zero_width_count,url_count,trigger_keyword_count,role_keyword_count,delimiter_marker_count,has_base64_blob,label,family_l2,technique_l3,target_delta,objective,domain,multi_turn,obfuscation,language,carrier,template_group,source
825,131,5.29,13,0.0585,0.1685,0.0497,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,leetspeak,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
824,131,5.282,13,0.066,0.0546,0.0498,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
830,132,5.28,13,0.0655,0.0542,0.0494,5,0.0627,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,homoglyph,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
849,131,5.473,14,0.0661,0.053,0.0789,5,0.0306,26,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
862,129,5.674,56,0.0991,0.0603,0.051,5,0.0,0,0,0,0,0,1,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,base64,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
823,131,5.275,13,0.0661,0.0547,0.0498,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
828,131,5.313,13,0.0656,0.0543,0.0495,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
825,131,5.29,13,0.0679,0.183,0.0497,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,leetspeak,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
829,131,5.321,15,0.0656,0.0555,0.0495,5,0.0832,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,homoglyph,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
826,131,5.298,13,0.0658,0.0545,0.0496,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
826,131,5.298,13,0.0659,0.0557,0.0496,5,0.069,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,homoglyph,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
830,132,5.28,13,0.0655,0.0542,0.0494,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
863,129,5.682,56,0.0987,0.0591,0.051,5,0.0,0,0,0,0,0,1,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,base64,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
851,131,5.489,14,0.0657,0.0529,0.0764,5,0.0282,24,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
828,131,5.313,14,0.0656,0.0543,0.0495,5,0.0664,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,homoglyph,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
824,131,5.282,13,0.066,0.0546,0.0498,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
855,131,5.519,13,0.066,0.0526,0.0842,5,0.0363,31,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
854,131,5.511,14,0.0656,0.0527,0.0785,5,0.0304,26,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
861,131,5.565,14,0.0661,0.0523,0.0918,5,0.0441,38,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
828,131,5.313,13,0.0656,0.0543,0.0495,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
860,129,5.659,56,0.0992,0.0593,0.0512,5,0.0,0,0,0,0,0,1,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,base64,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
825,131,5.29,13,0.0659,0.0545,0.0497,5,0.0715,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,homoglyph,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
856,131,5.527,14,0.0659,0.0526,0.0841,5,0.0362,31,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
855,131,5.519,13,0.066,0.0526,0.0842,5,0.0363,31,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
829,131,5.321,14,0.065,0.1604,0.0495,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,leetspeak,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
828,131,5.313,15,0.0656,0.0543,0.0495,5,0.0821,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,homoglyph,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
858,131,5.542,14,0.0661,0.0524,0.0886,5,0.0408,35,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
827,131,5.305,13,0.0658,0.0556,0.0496,5,0.0726,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,homoglyph,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
826,131,5.298,13,0.0658,0.0545,0.0496,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
825,131,5.29,13,0.0659,0.0545,0.0497,5,0.0679,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,homoglyph,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
824,131,5.282,13,0.066,0.0546,0.0498,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
825,131,5.29,13,0.0641,0.1661,0.0497,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,leetspeak,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
827,131,5.305,13,0.0657,0.0544,0.0496,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
825,131,5.29,13,0.0659,0.0545,0.0497,5,0.0667,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,homoglyph,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
861,131,5.565,13,0.0656,0.0523,0.0859,5,0.0383,33,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
860,129,5.659,56,0.0992,0.0593,0.0512,5,0.0,0,0,0,0,0,1,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,base64,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
855,131,5.519,14,0.0657,0.0526,0.0807,5,0.0327,28,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
826,131,5.298,13,0.0658,0.0545,0.0496,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
857,131,5.534,15,0.0654,0.0525,0.0793,5,0.0315,27,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,zero_width,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
827,131,5.305,13,0.0657,0.0544,0.0496,5,0.0,0,0,0,0,0,0,injection,distractor_instructions,irrelevant_detail_distraction,delta2,,medical,0,none,en,clinical_prompt,87-irrelevant-detail-distraction,aegis_aug
626,96,5.49,17,0.0326,0.016,0.0415,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
627,96,5.5,17,0.0326,0.0175,0.0415,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
653,96,5.771,17,0.0326,0.0153,0.0812,11,0.0429,27,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0325,0.0159,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
622,96,5.448,17,0.0365,0.1383,0.0418,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,leetspeak,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0325,0.0159,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
638,98,5.48,17,0.0319,0.0157,0.0408,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
624,96,5.469,17,0.0288,0.0208,0.0417,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
654,96,5.781,17,0.0283,0.0199,0.0734,11,0.0352,22,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
624,96,5.469,17,0.0327,0.016,0.0417,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
664,98,5.745,18,0.028,0.0196,0.0753,11,0.0377,24,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
626,96,5.49,17,0.0326,0.016,0.0415,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
626,96,5.49,17,0.0287,0.0208,0.0415,11,0.0623,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
626,96,5.49,17,0.0326,0.016,0.0415,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
659,95,5.916,56,0.0545,0.0334,0.0395,9,0.0,0,0,0,0,0,1,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,base64,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
663,95,5.958,56,0.0505,0.0377,0.0392,9,0.0,0,0,0,0,0,1,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,base64,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
665,95,5.979,56,0.0538,0.0331,0.0391,9,0.0,0,0,0,0,0,1,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,base64,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
666,95,5.989,56,0.0538,0.0345,0.039,9,0.0,0,0,0,0,0,1,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,base64,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
624,96,5.469,17,0.0327,0.016,0.0417,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0286,0.0207,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0286,0.0207,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
651,96,5.75,17,0.0326,0.0154,0.0783,11,0.0399,25,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
622,96,5.448,17,0.0289,0.0209,0.0418,11,0.0804,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
629,96,5.521,17,0.0286,0.0223,0.0413,11,0.07,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0325,0.0159,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
645,96,5.688,17,0.0327,0.0155,0.0729,11,0.0341,21,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
622,96,5.448,17,0.0332,0.1206,0.0418,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,leetspeak,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
626,96,5.49,17,0.0287,0.0208,0.0415,11,0.0735,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0312,0.1385,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,leetspeak,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0286,0.0207,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
630,96,5.531,17,0.0317,0.1508,0.0413,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,leetspeak,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
624,96,5.469,17,0.0288,0.0208,0.0417,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
626,96,5.49,17,0.0326,0.1629,0.0415,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,leetspeak,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
626,96,5.49,17,0.0287,0.0208,0.0415,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
638,98,5.48,17,0.0326,0.127,0.0408,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,leetspeak,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
626,96,5.49,17,0.0329,0.1214,0.0415,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,leetspeak,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
622,96,5.448,17,0.0289,0.0209,0.0418,11,0.0788,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
625,96,5.479,17,0.0327,0.0176,0.0416,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
650,96,5.74,17,0.0286,0.02,0.0738,11,0.0354,22,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
647,96,5.708,18,0.0327,0.0155,0.0757,11,0.0371,23,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0325,0.0159,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
626,96,5.49,17,0.0326,0.016,0.0415,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
624,96,5.469,17,0.0327,0.016,0.0417,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
632,96,5.552,17,0.0322,0.0158,0.0411,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
648,96,5.719,17,0.0283,0.0216,0.0633,11,0.0247,15,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
640,98,5.5,17,0.028,0.0203,0.0406,11,0.0594,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
650,96,5.74,17,0.0286,0.02,0.0738,11,0.0354,22,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0325,0.0159,0.0414,11,0.0764,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
620,96,5.427,17,0.033,0.0161,0.0419,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0325,0.0159,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0286,0.0207,0.0414,11,0.0764,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0325,0.0159,0.0414,11,0.0748,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0325,0.0159,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0286,0.0207,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
668,98,5.786,17,0.028,0.0195,0.0808,11,0.0434,28,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
665,95,5.979,56,0.0503,0.0376,0.0391,9,0.0,0,0,0,0,0,1,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,base64,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
660,96,5.844,17,0.0283,0.0212,0.0803,11,0.0424,27,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
660,98,5.704,17,0.0319,0.0152,0.0727,11,0.0348,22,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
630,96,5.531,17,0.0285,0.0206,0.0413,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
645,96,5.688,18,0.033,0.0155,0.0791,11,0.0403,25,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,zero_width,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0286,0.0207,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
640,98,5.5,17,0.028,0.0203,0.0406,11,0.0656,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,homoglyph,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
628,96,5.51,17,0.0286,0.0207,0.0414,11,0.0016,0,0,0,0,0,0,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,none,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
661,95,5.937,56,0.0507,0.0378,0.0393,9,0.0,0,0,0,0,0,1,injection,natural_language_manipulation,low_resource_natural_language,delta2,,medical,0,base64,en,clinical_prompt,88-low-resource-natural-language,aegis_aug
561,81,5.889,14,0.0485,0.0232,0.0553,12,0.0018,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
554,78,6.064,14,0.0471,0.0307,0.056,12,0.065,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,homoglyph,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
585,81,6.185,15,0.0436,0.0274,0.0838,12,0.0325,18,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,zero_width,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
558,80,5.938,14,0.0514,0.0287,0.0556,12,0.0018,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
555,80,5.9,14,0.0482,0.1586,0.0559,12,0.0018,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,leetspeak,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
564,81,5.926,14,0.0506,0.0248,0.055,12,0.0018,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
563,81,5.914,14,0.0508,0.0266,0.0551,12,0.0728,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,homoglyph,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
572,78,6.295,14,0.0446,0.0297,0.0839,12,0.0315,17,0,1,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,zero_width,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
556,78,6.09,15,0.0487,0.0234,0.0558,12,0.0018,0,0,1,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
573,80,6.125,14,0.0515,0.0244,0.0855,12,0.0332,18,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,zero_width,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
563,80,6.0,14,0.0463,0.0302,0.0551,12,0.0018,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
593,78,6.564,56,0.0879,0.0438,0.0523,12,0.0,0,0,0,0,0,1,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,base64,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
563,81,5.914,14,0.044,0.0284,0.0551,12,0.0018,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
564,81,5.926,14,0.0439,0.0284,0.055,12,0.0816,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,homoglyph,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
558,78,6.115,14,0.0466,0.0305,0.0556,12,0.0018,0,0,1,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
556,81,5.827,14,0.0538,0.1241,0.0558,12,0.0018,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,leetspeak,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
558,79,6.025,14,0.0467,0.0305,0.0556,12,0.0018,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
558,81,5.852,14,0.0469,0.0305,0.0556,12,0.0018,0,0,0,0,1,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
562,81,5.901,15,0.0484,0.1335,0.0552,12,0.0018,0,0,0,0,1,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,leetspeak,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
559,80,5.95,14,0.0489,0.1377,0.0555,12,0.0018,0,0,0,0,0,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,leetspeak,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
562,81,5.901,14,0.0466,0.032,0.0552,12,0.0018,0,0,0,0,1,0,injection,instruction_reformulation,orthographic_manipulation,delta2,,medical,0,none,en,clinical_prompt,89-orthographic-manipulation,aegis_aug
